<<<<<<< Updated upstream
1.9181553551211417 1.2203518229439239 -0.026453095164993536 -0.03365950815289429
1.8917022599561482 1.1866923147910295 -0.010467990016051934 -0.013133444481528525
1.8812342699400961 1.173558870309501 -0.026009362761254894 -0.03245052343272511
1.8552249071788411 1.141108346876776 -0.010266137656530143 -0.01262895439223773
1.844958769522311 1.1284793924845382 -0.025532343802084027 -0.031234002947331137
1.819426425720227 1.0972453895372072 -0.010068041923162843 -0.01214351119197876
1.8093583837970642 1.0851018783452284 -0.025087754531850005 -0.030091075167591273
1.7842706292652142 1.055010803177637 -0.009873502574086862 -0.011676089613326831
1.7743971266911274 1.0433347135643103 -0.02461756893856508 -0.02894996148360917
1.7497795577525623 1.0143847520807012 -0.009682641570280828 -0.011226470129038433
1.7400969161822815 1.003158281951663 -0.024202228828009164 -0.027904958700545622
1.7158946873542722 0.9752533232511172 -0.009495135062236197 -0.010793392033216496
1.706399552292036 0.9644599312179007 -0.02373354728263771 -0.02682848263646534
1.6826660050093984 0.9376314485814354 -0.009311259659433241 -0.010377020581150339
1.6733547453499653 0.9272544280002851 -0.02332366014761729 -0.02584863396019336
1.650031085202348 0.9014057940400918 -0.009130669921848016 -0.009976101474490792
1.6409004152805 0.891429692565601 -0.022871303128304866 -0.024849964722270204
1.6180291121521952 0.8665797278433308 -0.008953582680650381 -0.009590671990197096
1.6090755294715449 0.8569890558531337 -0.022470480638253184 -0.02393542830530412
1.5866050488332917 0.8330536275478295 -0.008779693381023657 -0.009219629579771897
1.577825355452268 0.8238339979680577 -0.022034076990704816 -0.023009418217373144
1.5557912784615633 0.8008245797506846 -0.008609181219867998 -0.008862941999798086
1.5471820972416952 0.7919616377508865 -0.021647265176237652 -0.02216132621023052
1.5255348320654576 0.769800311540656 -0.008441753086223441 -0.008519588041035649
1.517093078979234 0.7612807234996203 -0.02122627726642318 -0.021302787467013903
1.495866801712811 0.7399779360326064 -0.008277581032247764 -0.00818953575354676
1.4875892206805632 0.7317884002790597 -0.02083790910644624 -0.0205015470106599
1.4667513115741169 0.7112868532683998 -0.008116466534191727 -0.007872003788519244
1.4586348450399251 0.7034148494798805 -0.020439724011557962 -0.019713782977132714
1.4381951210283672 0.6837010665027479 -0.00795844699599214 -0.007566704432948905
1.430236674032375 0.6761343620697989 -0.020072532440718965 -0.01897829801646332
1.4101641415916562 0.6571560640533356 -0.00780333378441811 -0.0072729237186170805
1.402360807807238 0.6498831403347185 -0.019674193513617926 -0.018234860234257858
1.38268661429362 0.6316482801004606 -0.007651283175022368 -0.006990622181633671
1.3750353311185977 0.6246576579188269 -0.019316084762033676 -0.017550007617328348
1.355719246356564 0.6071076503014985 -0.007502055601370875 -0.006719024400988088
1.348217190755193 0.6003886259005105 -0.01893935155329625 -0.01686815942194132
1.3292778392018967 0.5835204664785691 -0.007355738502763698 -0.006457978664571904
1.321922100699133 0.5770624878139973 -0.018591677575382635 -0.01623175784505294
1.3033304231237504 0.5608307299689443 -0.0072121549705144545 -0.006206865220054364
1.296118268153236 0.55462386474889 -0.01822876925071754 -0.015600598648847072
1.2778894989025185 0.5390232661000429 -0.00707137417938025 -0.0059655161252339505
1.2708181247231383 0.5330577499748089 -0.017889830863328217 -0.015008147589196878
1.25292829385981 0.518049602385612 -0.006933247979128338 -0.005733394922008468
1.2459950458806817 0.5123162074636036 -0.017540386144718024 -0.014424173092530275
1.2284546597359636 0.4978920343710733 -0.006797819818424618 -0.00551030567039551
1.221656839917539 0.4923817287006778 -0.01720779957917328 -0.013871008334058927
1.2044490403383656 0.4785107203666189 -0.006664981480435307 -0.005295807431649102
1.1977840588579303 0.4732149129349698 -0.016887452098914745 -0.013343630875002782
1.1808966067590154 0.459871282059967 -0.006534650907394664 -0.005089519731698507
1.1743619558516207 0.4547817623282685 -0.016547581922527175 -0.012816386688107511
1.1578143739290936 0.441965375640161 -0.006406922253723019 -0.004891350227333444
1.1514074516753705 0.4370740254128275 -0.01624889171493597 -0.012336151724587841
1.1351585599604346 0.4247378736882397 -0.0062815532464274675 -0.004700688808513331
1.128877006714007 0.42003718487972636 -0.015915937631217236 -0.011844134653424572
1.1129610690827898 0.40819305022630176 -0.006158720431873461 -0.004517582776995535
1.1068023486509164 0.4036754674493062 -0.01563412223202859 -0.011404225167874569
1.0911682264188878 0.3922712422814316 -0.006038126792876378 -0.004341371826538394
1.0851300996260114 0.38792987045489324 -0.015313572497541884 -0.010949087482174637
1.0698165271284694 0.3769807829727186 -0.0059199742803329805 -0.004172148182022405
1.0638965528481363 0.3728086347906962 -0.015028056969463188 -0.010532207078486715
1.0488684958786731 0.36227642771220947 -0.005804055519426127 -0.0040094111093680026
1.043064440359247 0.3582670166028415 -0.014733793234479566 -0.010121392199972006
1.0283306471247675 0.3481456244028695 -0.00569040655877412 -0.0038530216911258387
1.0226402405659933 0.34429260271174367 -0.014458879792997082 -0.009735750968438359
1.0081813607729964 0.3345568517433053 -0.005578907760667381 -0.003702631072536616
1.002602453012329 0.3308542206707687 -0.014162247956586386 -0.00934695401261891
0.9884402050557426 0.32150726665814977 -0.005469667408563383 -0.003558207788517074
0.9829705376471792 0.3179490588696327 -0.013914143359579384 -0.009001264263208937
0.9690563942875998 0.30894779460642374 -0.005362404473011008 -0.00341920871786269
0.9636939898145888 0.3055285858885611 -0.013612646963929192 -0.00863148016081264
0.9500813428506596 0.2968971057277484 -0.005257403462439415 -0.0032858404880531577
0.9448239393882202 0.2936112652396953 -0.013386725022498528 -0.00832005436656633
0.9314372143657217 0.2852912108731289 -0.005149506268549257 -0.0031544989959491807
0.9262877080971724 0.28213671187717976 -0.013148710772013447 -0.00800989582439921
0.913138997325159 0.27412681605278055 -0.005048343482802268 -0.003031052948861418
0.9080906538423568 0.27109576310391914 -0.012873727323349167 -0.00768648574445295
0.8952169265190076 0.2634092773594662 -0.004949260243977087 -0.002912547843346122
0.8902676662750305 0.2604967295161201 -0.012637404071325277 -0.007395534073315287
0.8776302622037052 0.2531011954428048 -0.0048520313199683 -0.002798570150318871
0.872778230883737 0.2503026252924859 -0.01238471079030321 -0.007103581447402103
0.8603935200934337 0.2431990438450838 -0.0047567369617686935 -0.00268908087731551
0.855636783131665 0.2405099629677683 -0.012145816563198979 -0.006828107321746083
0.843490966568466 0.23368185564602223 -0.004663290185121937 -0.002583848190594046
0.8388276763833441 0.2310980074554282 -0.011914098819948394 -0.00656469636240012
0.8269135775633957 0.22453331109302807 -0.00457164109994348 -0.002482691640700715
0.8223419364634522 0.22205061945232735 -0.011673194174699206 -0.006304044297257987
0.810668742288753 0.21574657515506937 -0.004481830557925049 -0.0023855356518809696
0.8061869117308279 0.2133610395031884 -0.011450493115728598 -0.006060850352310513
0.7947364186150994 0.2073001891508779 -0.004393747754957053 -0.002292142952932841
0.7903426708601423 0.20500804619794505 -0.011231943422976216 -0.005826937760159691
0.7791107274371661 0.19918110843778536 -0.004307360188054892 -0.002202369307684196
0.7748033672491113 0.19697873913010117 -0.010998381271914645 -0.0055922505424974974
0.7638049859771966 0.19138648858760368 -0.004226618076570531 -0.0021181259801304193
0.759578367900626 0.18926836260747326 -0.010755837932579379 -0.005360183807227593
0.7488225299680467 0.18390817880024568 -0.0041437106321805485 -0.0020353615051407646
0.7446788193358661 0.1818728172951049 -0.010570761468492436 -0.005163391570459467
0.7341080578673737 0.17670942572464543 -0.0040622861129515605 -0.0019556909598138763
0.7300457717544221 0.17475373476483155 -0.010337648274605279 -0.004949121588174028
0.7197081234798168 0.16980461317665752 -0.00398260213065075 -0.0018792735337261968
0.7157255213491661 0.16792533964293133 -0.010165645256340004 -0.004770179018187214
0.7055598760928261 0.1631551606247441 -0.003900729913664652 -0.0018040260995056078
0.7016591461791615 0.1613511345252385 -0.009984503270165703 -0.004592004363043919
0.6916746429089957 0.1567591301621946 -0.003823964572729575 -0.00173330442669128
0.6878506783362661 0.1550258257355033 -0.009775379955280075 -0.004406294555414358
0.678075298380986 0.15061953118008894 -0.003748779784302547 -0.001665418147386322
0.6743265185966835 0.14895411303270262 -0.009595564123622047 -0.004239188890441403
0.6647309544730614 0.14471492414226123 -0.0036750047820332545 -0.0016001302020784481
0.6610559496910281 0.14311479394018278 -0.009394587057118852 -0.004067747643633138
0.6516613626339093 0.13904704629654965 -0.003602748762985396 -0.0015374597997245148
0.6480586138709239 0.13750958649682513 -0.009227097759661086 -0.003915739627062474
0.6388315161112628 0.13359384686976264 -0.003531818190238329 -0.0014771631222914334
0.6352996979210245 0.1321166837474712 -0.009028552458033155 -0.0037551486761251466
0.6262711454629913 0.12836153507134607 -0.003462377430956856 -0.0014193088257497214
0.6228087680320344 0.12694222624559634 -0.008867588926686591 -0.0036148221976428393
0.6139411791053478 0.1233274040479535 -0.003394210475556729 -0.0013636458377096498
0.6105469686297911 0.12196375821024386 -0.008679878156996446 -0.003467810390444175
0.6018670904727946 0.11849594781979968 -0.0033274581554417425 -0.001310223849089533
0.5985396323173529 0.11718572397071014 -0.008526958785540287 -0.003338919545505177
0.5900126735318125 0.11384680442520496 -0.003261920303393225 -0.0012588177152468934
0.5867507532284193 0.11258798670995807 -0.008338599833510067 -0.0032000850857686392
0.5784121533949093 0.10938790162418943 -0.0032007217917270803 -0.0012106254629155333
0.5752114316031822 0.1081772761612739 -0.008162242104123533 -0.0030700680469162773
0.5670491894990587 0.10510720811435763 -0.00313784329592337 -0.0011632498712368126
0.5639113462031353 0.10394395824312082 -0.008009387021326576 -0.002952688913614679
0.5559019591818087 0.10099126932950614 -0.0030761585910214955 -0.0011176976646147146
0.5528258005907872 0.09987357166489143 -0.007847396112172625 -0.0028354229384891126
0.5449784044786146 0.09703814872640232 -0.0030157116253475822 -0.001073947410802046
0.541962692853267 0.09596420131560027 -0.007702094962007851 -0.002727587714920833
0.5342605978912592 0.09323661360067943 -0.0029564031946683208 -0.0010318747944246037
0.531304194696591 0.09220473880625484 -0.007541895597830962 -0.0026177038338617464
0.52376229909876 0.08958703497239309 -0.0028983094400264254 -9.91483921661589E-4
0.5208639896587336 0.0885955510507315 -0.007402251047062377 -0.0025181487818346795
0.5134617386116712 0.08607740226889682 -0.0028413098970110863 -9.526418682603736E-4
0.5106204287146602 0.08512476040063645 -0.0072482882723801005 -0.0024167023793162414
0.5033721404422801 0.08270805802132021 -0.0027854777424808005 -9.153524251055173E-4
0.5005866626997992 0.0817927055962147 -0.007116620772031662 -0.0023256219592720897
0.49347004192776756 0.0794670836369426 -0.0027306831426211573 -8.794836859110827E-4
0.4907393587851464 0.07858759995103153 -0.006966075266576156 -0.002231111593061128
0.48377328351857024 0.0763564883579704 -0.0026770248199748134 -8.450578875034473E-4
0.4810962586985954 0.07551143047046696 -0.006839534256737431 -0.0021470256986619684
0.47425672444185796 0.07336440477180499 -0.0026243636546789055 -8.119436900209128E-4
0.4716323607871791 0.07255246108178408 -0.006698723362742373 -0.002060964880619428
0.4649336374244367 0.07049149620116466 -0.0025727730931603024 -7.801484346352263E-4
0.46236086433127643 0.06971134776652943 -0.006570834728580991 -0.001981403618764335
0.45579002960269543 0.06772994414776509 -0.002522175704017837 -7.495855919133865E-4
0.4532678538986776 0.0669803585558517 -0.0064416095424824965 -0.001903780791517244
0.44682624435619506 0.06507657776433445 -0.0024725733873886997 -7.202200692319011E-4
0.44435367096880635 0.06435635769510255 -0.006311276673362649 -0.0018281418862507687
0.43804239429544367 0.06252821580885178 -0.00242396676641835 -6.920166589257806E-4
0.4356184275290253 0.061836199149926 -0.006196573253259675 -0.0017592117941803058
0.4294218542757656 0.06007698735574569 -0.0023762638436227415 -6.648882513350726E-4
0.4270455904321429 0.059412099104410615 -0.006061938322155633 -0.0016867167741799359
0.4209836521099873 0.05772538233023068 -0.0023295699119747224 -6.388624031348814E-4
0.41865408219801253 0.0570865199270958 -0.005957384116684689 -0.001624665047119414
0.41269669808132786 0.05546185487997638 -0.0022816183431392735 -6.132483541884091E-4
0.4104150797381886 0.05484860652578797 -0.005852338508631786 -0.0015642340058285812
0.4045627412295568 0.05328437251995939 -0.0022366492768938076 -5.891716716388535E-4
0.402326091952663 0.052695200848320536 -0.005728343242805826 -0.0015005549167479233
0.3965977487098572 0.051194645931572615 -0.0021926143400493835 -5.660653151384217E-4
0.39440513436980784 0.050628580616434195 -0.005624043729940332 -0.0014438825794020002
0.3887810906398675 0.049184698037032196 -0.0021493994790692706 -5.438410811852154E-4
0.3866316911607982 0.04864085695584698 -0.005501710347204669 -0.0013843040398857978
0.38112998081359356 0.04725655291596118 -0.0021090342378019085 -5.230010394223231E-4
0.37902094657579166 0.04673355187653886 -0.005383338127091901 -0.0013275388281533444
0.37363760844869975 0.04540601304838551 -0.002067574183134495 -5.025206147084072E-4
0.3715700342655653 0.044903492433677104 -0.005285499397036802 -0.0012774839750043956
0.36628453486852847 0.04362600845867271 -0.0020268849571109912 -4.828208229726061E-4
0.36425764991141746 0.0431431876357001 -0.005176642317361745 -0.0012262575727656272
0.3590810075940557 0.041916930062934475 -0.001987023265773113 -4.639059905891499E-4
0.3570939843282826 0.04145302407234532 -0.005076648372396247 -0.0011786388817701897
0.35201733595588636 0.040274385190575135 -0.0019479354844925958 -4.4572750268569573E-4
0.3500694004713938 0.039828657687889436 -0.004976782948253309 -0.0011324530745388803
0.34509261752314047 0.038696204613350556 -0.001909616619546251 -4.2826135182715957E-4
0.3431830009035942 0.0382679432615234 -0.0048788820294705364 -0.001088077091183739
0.3383041188741237 0.03717986617033966 -0.00187205154517586 -4.114796245771622E-4
0.33643206732894787 0.0367683865457625 -0.004785669793113862 -0.001046043905568269
0.331646397535834 0.03572234264019423 -0.0018352101447218119 -3.9534881785911475E-4
0.3298111873911122 0.03532699382233511 -0.004687106914030088 -0.0010040981223611895
0.32512408047708213 0.03432289569997392 -0.0017991180221411038 -3.7986076045354794E-4
0.323324962454941 0.03394303493952037 -0.004599224201382028 -9.656639349889586E-4
0.318725738253559 0.03297737100453141 -0.001763711931059584 -3.649694751002492E-4
0.3169620263224994 0.03261240152943116 -0.004504501247555948 -9.269413442331363E-4
0.31245752507494345 0.03168546018519802 -0.0017290259266279175 -3.5067154899984395E-4
0.3107284991483155 0.03133478863619818 -0.004420042370038812 -8.914605117189327E-4
0.3063084567782767 0.03044332812447925 -0.0016949992264964598 -3.369245378708055E-4
0.30461345755178026 0.030106403586608443 -0.0043305557678299965 -8.560190396607309E-4
0.3002829017839503 0.02925038454694771 -0.0016616560039096014 -3.2372190897549206E-4
0.2986212457800407 0.02892666263797222 -0.004247819439025888 -8.229504202807463E-4
0.29437342634101477 0.028103712217691472 -0.001628955123202197 -3.110313764869221E-4
0.29274447121781255 0.02779268084120455 -0.0041603338138494796 -7.899505626882313E-4
0.28858413740396305 0.02700273027851632 -0.0015969193107617647 -2.988465118905177E-4
0.28698721809320127 0.026703883766625802 -0.0040837846027530714 -7.599844347384027E-4
0.2829034334904482 0.0259438993318874 -0.0015654843682184286 -2.8712814371744663E-4
0.2813379491222298 0.025656771188169954 -0.0039982301902515265 -7.29241664474842E-4
0.2773397189319783 0.024927529523695112 -0.0015346968020759765 -2.758797044360767E-4
0.2758050221299023 0.024651649819259037 -0.003924663649550697 -7.015784788830322E-4
0.27188035848035164 0.023950071340376005 -0.0015044866934815187 -2.650619106207541E-4
0.2703758717868701 0.023685009429755252 -0.0038424427869280403 -6.731983371165976E-4
0.2665334289999421 0.023011811092638654 -0.0014748987368552163 -2.5467793094944934E-4
0.2650585302630869 0.022757133161689206 -0.0037717426995833034 -6.476611092716072E-4
0.2612867875635036 0.0221094720524176 -0.0014458657376686976 -2.4469150098731896E-4
0.2598409218258349 0.02186478055143028 -0.0036940442873895484 -6.216839682024754E-4
0.25614687753844534 0.021243096583227806 -0.0014174233511659916 -2.3510308958282945E-4
0.2547294541872793 0.021007993493644975 -0.0036234686663459813 -5.976678779443965E-4
0.25110598552093333 0.020410325615700577 -0.0013895288941849363 -2.2588658827787778E-4
0.24971645662674838 0.020184439027422698 -0.0035501092113870533 -5.739066130114079E-4
0.24616634741536134 0.01961053241441129 -0.0013621947394045558 -2.170350608221813E-4
0.2448041526759568 0.01939349735358911 -0.0034835259773256357 -5.519330541083486E-4
0.24132062669863116 0.01884156429948076 -0.001335380289183154 -2.0852468292588208E-4
0.23998524640944802 0.01863303961655488 -0.003411764868779233 -5.297954846263487E-4
0.2365734815406688 0.01810324413192853 -0.0013091113201333143 -2.0035349414402196E-4
0.23526437022053548 0.01790289063778451 -0.0033477763193307235 -5.09510838964354E-4
0.23191659390120475 0.017393379798820156 -0.001283341803255476 -1.9249723377046604E-4
0.23063325209794927 0.017200882565049692 -0.003278811672187484 -4.890747887668762E-4
0.22735444042576178 0.016711807776282814 -0.0012580965106724132 -1.849540920423311E-4
0.22609634391508937 0.016526853684240485 -0.0032173166949872557 -4.7034924451398795E-4
0.2228790272201021 0.016056504439726497 -0.0012333312070904223 -1.7770167295951404E-4
0.22164569601301168 0.015878802766766984 -0.0031510395338350413 -4.514839328539429E-4
0.21849465647917662 0.015427318833913042 -0.001209069699286471 -1.707383058596074E-4
0.21728558677989016 0.015256580528053435 -0.0030919409567700985 -4.341976556662747E-4
0.21419364582312006 0.01482238287238716 -0.0011852694757737198 -1.640433161250701E-4
0.21300837634734635 0.01465833955626209 -0.0030282465528638043 -4.1678235375658564E-4
0.20998012979448255 0.014241557202505504 -0.001161953415601928 -1.5761516150254636E-4
0.20881817637888062 0.014083942041002958 -0.002971450990524967 -4.008247198970085E-4
0.20584672538835566 0.013683117321105949 -0.0011390806639160235 -1.5143475644959552E-4
0.20470764472443964 0.013531682564656353 -0.002910238696297989 -3.8474797830529854E-4
0.20179740602814164 0.013146934586351054 -0.0011166732081911946 -1.4550067725224467E-4
0.20068073281995044 0.013001433909098808 -0.0028556564024156844 -3.7001686670551555E-4
0.19782507641753475 0.012631417042393293 -0.0010946917856467903 -1.3979530530499698E-4
0.19673038463188797 0.012491621737088296 -0.0027968294924403184 -3.5517580213213486E-4
0.19393355513944766 0.012136445934956162 -0.0010731575269272318 -1.3431732632218795E-4
0.1928603976125204 0.012002128608633974 -0.002745958011588549 -3.4177406680670463E-4
0.19011443960093186 0.01166035454182727 -0.0010520239351492853 -1.2904829423875954E-4
0.18906241566578258 0.01153130624758851 -0.002686857782660529 -3.277539835346832E-4
0.18637555788312204 0.011203552264053828 -0.0010313343280574485 -1.2399274000671773E-4
0.1853442235550646 0.01107955952404711 -0.002638942270539258 -3.1550287790088285E-4
0.18270528128452534 0.010764056646146228 -0.0010100970594270288 -1.1901946007621143E-4
0.1816951842250983 0.010645037186070017 -0.00259330767917964 -3.0386998750157174E-4
0.17910187654591866 0.010341167198568445 -9.901754211207787E-4 -1.1434352094125202E-4
0.17811170112479788 0.010226823677627193 -0.00253742785391421 -2.913882366268377E-4
0.17557427327088368 0.009935435441000355 -9.706728557330325E-4 -1.0985729643417316E-4
0.17460360041515063 0.009825578144566182 -0.002491204405828016 -2.8037822250344364E-4
0.17211239600932263 0.009545199922062738 -9.515336605361815E-4 -1.0554241568861855E-4
0.17116086234878644 0.009439657506374119 -0.002439273014676732 -2.690556883987597E-4
0.16872158933410972 0.009170601817975358 -9.327873833205584E-4 -1.0140043970691331E-4
0.16778880195078916 0.009069201378268445 -0.002393972413366913 -2.5879459962067783E-4
0.16539482953742224 0.008810406778647768 -9.143951930979833E-4 -9.741772013266729E-5
0.16448043434432424 0.0087129890585151 -0.0023432331109833446 -2.4825523520697945E-4
0.1621372012333409 0.00846473382330812 -8.963852004610736E-4 -9.359557297570273E-5
0.16124081603287985 0.008371138250332416 -0.0023013655986458366 -2.389599614392281E-4
0.15893945043423402 0.008132178288893187 -8.787062441865246E-4 -8.991846670874603E-5
0.1580607441900475 0.008042259822184442 -0.0022517764548058428 -2.2914445207535886E-4
0.15580896773524167 0.007813115370109083 -8.613991836209624E-4 -8.639054990447876E-5
0.1549475685516207 0.007726724820204604 -0.0022115430362607577 -2.2056473204397258E-4
0.15273602551535995 0.007506160088160631 -8.444102390306968E-4 -8.299650868693036E-5
0.15189161527632924 0.007423163579473701 -0.0021638893623733913 -2.115048243519992E-4
0.14972772591395586 0.007211658755121701 -8.277786750173847E-4 -7.974017227006775E-5
0.14889994723893848 0.007131918582851633 -0.0021244705361586325 -2.0351318017913005E-4
0.14677547670277985 0.006928405402672503 -8.114569889339883E-4 -7.66082061181291E-5
0.14596401971384587 0.006851797196554374 -0.002080184041584149 -1.952946926562534E-4
0.14388383567226173 0.006656502503898121 -7.954703787971073E-4 -7.36017432882563E-5
